0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Piano"
1, 0, Instrument_name_t, "Steinway Grand Piano"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, SMPTE_offset, 1, 0, 0, 0, 0
1, 0, Tempo, 500000
1, 0, Note_on_c, 0, 35, 67
1, 480, Note_on_c, 0, 35, 67
1, 480, Note_off_c, 0, 35, 64
1, 960, Note_on_c, 0, 35, 67
1, 960, Note_off_c, 0, 35, 64
1, 1440, Note_on_c, 0, 35, 67
1, 1440, Note_off_c, 0, 35, 64
1, 1920, Control_c, 0, 0, 121
1, 1920, Control_c, 0, 32, 0
1, 1920, Program_c, 0, 0
1, 1920, Control_c, 0, 64, 7
1, 1920, Control_c, 0, 7, 101
1, 1920, Control_c, 0, 7, 102
1, 1920, Control_c, 0, 7, 110
1, 1920, Control_c, 0, 10, 64
1, 1920, Note_on_c, 0, 22, 67
1, 1920, Note_on_c, 0, 23, 67
1, 1920, Note_on_c, 0, 45, 67
1, 1920, Note_on_c, 0, 52, 69
1, 1920, Note_off_c, 0, 35, 64
1, 1921, Control_c, 0, 101, 0
1, 1921, Control_c, 0, 101, 0
1, 1921, Control_c, 0, 100, 0
1, 1921, Control_c, 0, 100, 0
1, 1921, Control_c, 0, 6, 12
1, 1921, Control_c, 0, 6, 12
1, 1921, Control_c, 0, 38, 0
1, 1921, Control_c, 0, 38, 0
1, 1925, Control_c, 0, 7, 102
1, 2040, Note_on_c, 0, 53, 64
1, 2047, Note_off_c, 0, 52, 0
1, 2149, Note_off_c, 0, 53, 0
1, 2157, Note_off_c, 0, 45, 0
1, 2160, Note_on_c, 0, 52, 64
1, 2270, Note_off_c, 0, 52, 0
1, 2280, Note_on_c, 0, 53, 64
1, 2394, Note_off_c, 0, 53, 0
1, 2400, Note_on_c, 0, 48, 64
1, 2400, Note_on_c, 0, 52, 65
1, 2514, Note_off_c, 0, 52, 0
1, 2520, Note_on_c, 0, 53, 64
1, 2622, Note_off_c, 0, 48, 0
1, 2628, Note_off_c, 0, 53, 0
1, 2640, Note_on_c, 0, 52, 64
1, 2749, Note_off_c, 0, 52, 0
