0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Piano"
1, 0, Instrument_name_t, "Steinway Grand Piano"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, SMPTE_offset, 1, 0, 0, 0, 0
1, 0, Tempo, 625000
1, 0, Note_on_c, 0, 35, 62
1, 480, Note_on_c, 0, 35, 62
1, 480, Note_off_c, 0, 35, 64
1, 960, Note_on_c, 0, 35, 62
1, 960, Note_off_c, 0, 35, 64
1, 1440, Note_on_c, 0, 35, 62
1, 1440, Note_off_c, 0, 35, 64
1, 1920, Control_c, 0, 0, 121
1, 1920, Control_c, 0, 32, 0
1, 1920, Program_c, 0, 0
1, 1920, Control_c, 0, 7, 101
1, 1920, Control_c, 0, 7, 102
1, 1920, Control_c, 0, 7, 110
1, 1920, Control_c, 0, 10, 64
1, 1920, Note_on_c, 0, 22, 62
1, 1920, Note_on_c, 0, 23, 62
1, 1920, Note_on_c, 0, 36, 62
1, 1920, Note_on_c, 0, 55, 67
1, 1920, Note_on_c, 0, 58, 56
1, 1920, Note_on_c, 0, 63, 62
1, 1920, Note_off_c, 0, 35, 64
1, 1921, Control_c, 0, 101, 0
1, 1921, Control_c, 0, 101, 0
1, 1921, Control_c, 0, 100, 0
1, 1921, Control_c, 0, 100, 0
1, 1921, Control_c, 0, 6, 12
1, 1921, Control_c, 0, 6, 12
1, 1921, Control_c, 0, 38, 0
1, 1921, Control_c, 0, 38, 0
1, 1925, Control_c, 0, 7, 102
1, 1925, Control_c, 0, 7, 110
1, 2400, Note_off_c, 0, 22, 64
1, 3835, Note_off_c, 0, 36, 0
1, 3835, Note_off_c, 0, 55, 0
1, 3835, Note_off_c, 0, 58, 0
1, 3835, Note_off_c, 0, 63, 0
1, 3840, Note_on_c, 0, 22, 62
1, 3840, Note_on_c, 0, 23, 62
1, 3840, Note_on_c, 0, 44, 64
1, 3840, Note_on_c, 0, 58, 56
1, 3840, Note_on_c, 0, 60, 56
1, 3840, Note_on_c, 0, 63, 70
1, 3840, Note_off_c, 0, 23, 64
1, 4320, Note_off_c, 0, 22, 64
1, 5758, Note_off_c, 0, 44, 0
